agency_cd,site_no,Date,Flow,Flow_cd
USGS,08162600,2001-12-13,663,A
USGS,08162600,2001-12-14,447,A
USGS,08162600,2001-12-15,196,A
USGS,08162600,2001-12-16,115,A
USGS,08162600,2001-12-17,204,A
USGS,08162600,2001-12-18,175,A
USGS,08162600,2001-12-19,80,A
USGS,08162600,2001-12-20,49,A
USGS,08162600,2001-12-21,37,A
USGS,08162600,2001-12-22,29,A
USGS,08162600,2001-12-23,25,A
USGS,08162600,2001-12-24,21,A
USGS,08162600,2001-12-25,19,A
USGS,08162600,2001-12-26,17,A
USGS,08162600,2001-12-27,16,A
USGS,08162600,2001-12-28,16,A
USGS,08162600,2001-12-29,15,A
USGS,08162600,2001-12-30,14,A
USGS,08162600,2001-12-31,14,A
USGS,08162600,2002-01-01,13,A
USGS,08162600,2002-01-02,14,A
USGS,08162600,2002-01-03,13,A
USGS,08162600,2002-01-04,13,A
USGS,08162600,2002-01-05,318,A
USGS,08162600,2002-01-06,263,A
USGS,08162600,2002-01-07,98,A
USGS,08162600,2002-01-08,45,A
USGS,08162600,2002-01-09,28,A
USGS,08162600,2002-01-10,22,A
USGS,08162600,2002-01-11,19,A
USGS,08162600,2002-01-12,17,A
USGS,08162600,2002-01-13,19,A
USGS,08162600,2002-01-14,18,A
USGS,08162600,2002-01-15,15,A
USGS,08162600,2002-01-16,13,A
USGS,08162600,2002-01-17,13,A
USGS,08162600,2002-01-18,14,A
USGS,08162600,2002-01-19,13,A
USGS,08162600,2002-01-20,13,A
USGS,08162600,2002-01-21,14,A
USGS,08162600,2002-01-22,13,A
USGS,08162600,2002-01-23,17,A
USGS,08162600,2002-01-24,18,A
USGS,08162600,2002-01-25,16,A
USGS,08162600,2002-01-26,13,A
USGS,08162600,2002-01-27,12,A
USGS,08162600,2002-01-28,11,A
USGS,08162600,2002-01-29,11,A
USGS,08162600,2002-01-30,12,A
USGS,08162600,2002-01-31,15,A
USGS,08162600,2002-02-01,19,A
USGS,08162600,2002-02-02,24,A
USGS,08162600,2002-02-03,15,A
USGS,08162600,2002-02-04,12,A
USGS,08162600,2002-02-05,10,A
USGS,08162600,2002-02-06,11,A
USGS,08162600,2002-02-07,14,A
USGS,08162600,2002-02-08,13,A
USGS,08162600,2002-02-09,12,A
USGS,08162600,2002-02-10,10,A
USGS,08162600,2002-02-11,9.2,A
USGS,08162600,2002-02-12,10,A
USGS,08162600,2002-02-13,11,A
USGS,08162600,2002-02-14,9.5,A
USGS,08162600,2002-02-15,9.3,A
USGS,08162600,2002-02-16,8.3,A
USGS,08162600,2002-02-17,9.3,A
USGS,08162600,2002-02-18,9.5,A
USGS,08162600,2002-02-19,8.6,A
USGS,08162600,2002-02-20,9.1,A
USGS,08162600,2002-02-21,9,A
USGS,08162600,2002-02-22,9,A
USGS,08162600,2002-02-23,14,A
USGS,08162600,2002-02-24,17,A
USGS,08162600,2002-02-25,12,A
USGS,08162600,2002-02-26,11,A
USGS,08162600,2002-02-27,8.6,A
USGS,08162600,2002-02-28,7.9,A
USGS,08162600,2002-03-01,8.8,A
USGS,08162600,2002-03-02,9.1,A
USGS,08162600,2002-03-03,9.6,A
USGS,08162600,2002-03-04,9.2,A
USGS,08162600,2002-03-05,8.3,A
USGS,08162600,2002-03-06,8.4,A
USGS,08162600,2002-03-07,8.6,A
USGS,08162600,2002-03-08,8.8,A
USGS,08162600,2002-03-09,12,A
USGS,08162600,2002-03-10,12,A
USGS,08162600,2002-03-11,11,A
USGS,08162600,2002-03-12,9.1,A
USGS,08162600,2002-03-13,7.8,A
USGS,08162600,2002-03-14,7.6,A
USGS,08162600,2002-03-15,7.8,A
USGS,08162600,2002-03-16,7.8,A
USGS,08162600,2002-03-17,9,A
USGS,08162600,2002-03-18,8.3,A
USGS,08162600,2002-03-19,8,A
USGS,08162600,2002-03-20,8.1,A
USGS,08162600,2002-03-21,7.7,A
USGS,08162600,2002-03-22,7.9,A
USGS,08162600,2002-03-23,7.4,A
USGS,08162600,2002-03-24,8.5,A
USGS,08162600,2002-03-25,9.8,A
USGS,08162600,2002-03-26,12,A
USGS,08162600,2002-03-27,15,A
USGS,08162600,2002-03-28,12,A
USGS,08162600,2002-03-29,8.9,A
USGS,08162600,2002-03-30,8.7,A
USGS,08162600,2002-03-31,9.7,A
USGS,08162600,2002-04-01,8.2,A
USGS,08162600,2002-04-02,11,A
USGS,08162600,2002-04-03,11,A
USGS,08162600,2002-04-04,11,A
USGS,08162600,2002-04-05,10,A
USGS,08162600,2002-04-06,11,A
USGS,08162600,2002-04-07,9.7,A
USGS,08162600,2002-04-08,612,A
USGS,08162600,2002-04-09,751,A
USGS,08162600,2002-04-10,188,A
USGS,08162600,2002-04-11,73,A
USGS,08162600,2002-04-12,34,A
USGS,08162600,2002-04-13,21,A
USGS,08162600,2002-04-14,14,A
USGS,08162600,2002-04-15,10,A
USGS,08162600,2002-04-16,9,A
USGS,08162600,2002-04-17,8.3,A
USGS,08162600,2002-04-18,7.6,A
USGS,08162600,2002-04-19,7.1,A
USGS,08162600,2002-04-20,7,A
USGS,08162600,2002-04-21,6.7,A
USGS,08162600,2002-04-22,6.5,A
USGS,08162600,2002-04-23,7,A
USGS,08162600,2002-04-24,8.2,A
USGS,08162600,2002-04-25,10,A
USGS,08162600,2002-04-26,10,A
USGS,08162600,2002-04-27,11,A
USGS,08162600,2002-04-28,8,A
USGS,08162600,2002-04-29,18,A
USGS,08162600,2002-04-30,14,A
USGS,08162600,2002-05-01,11,A
USGS,08162600,2002-05-02,12,A
USGS,08162600,2002-05-03,11,A
USGS,08162600,2002-05-04,8.5,A
USGS,08162600,2002-05-05,6.5,A
USGS,08162600,2002-05-06,7,A
USGS,08162600,2002-05-07,6.5,A
USGS,08162600,2002-05-08,13,A
USGS,08162600,2002-05-09,15,A
USGS,08162600,2002-05-10,16,A
USGS,08162600,2002-05-11,12,A
USGS,08162600,2002-05-12,11,A
USGS,08162600,2002-05-13,8.8,A
USGS,08162600,2002-05-14,7.9,A
USGS,08162600,2002-05-15,8,A
USGS,08162600,2002-05-16,6.9,A
USGS,08162600,2002-05-17,44,A
USGS,08162600,2002-05-18,144,A
USGS,08162600,2002-05-19,108,A
USGS,08162600,2002-05-20,49,A
USGS,08162600,2002-05-21,26,A
USGS,08162600,2002-05-22,13,A
USGS,08162600,2002-05-23,8.2,A
USGS,08162600,2002-05-24,8.2,A
USGS,08162600,2002-05-25,9.9,A
USGS,08162600,2002-05-26,8.7,A
USGS,08162600,2002-05-27,8.4,A
USGS,08162600,2002-05-28,7.8,A
USGS,08162600,2002-05-29,12,A
USGS,08162600,2002-05-30,18,A
USGS,08162600,2002-05-31,26,A
USGS,08162600,2002-06-01,21,A
USGS,08162600,2002-06-02,16,A
USGS,08162600,2002-06-03,17,A
USGS,08162600,2002-06-04,15,A
USGS,08162600,2002-06-05,13,A
USGS,08162600,2002-06-06,13,A
USGS,08162600,2002-06-07,11,A
USGS,08162600,2002-06-08,23,A
USGS,08162600,2002-06-09,24,A
USGS,08162600,2002-06-10,15,A
USGS,08162600,2002-06-11,11,A
USGS,08162600,2002-06-12,9.2,A
USGS,08162600,2002-06-13,9.7,A
USGS,08162600,2002-06-14,11,A
USGS,08162600,2002-06-15,9.8,A
USGS,08162600,2002-06-16,11,A
USGS,08162600,2002-06-17,13,A
USGS,08162600,2002-06-18,15,A
USGS,08162600,2002-06-19,18,A
USGS,08162600,2002-06-20,23,A
USGS,08162600,2002-06-21,25,A
USGS,08162600,2002-06-22,26,A
USGS,08162600,2002-06-23,29,A
USGS,08162600,2002-06-24,28,A
USGS,08162600,2002-06-25,28,A
USGS,08162600,2002-06-26,35,A
USGS,08162600,2002-06-27,61,A
USGS,08162600,2002-06-28,51,A
USGS,08162600,2002-06-29,445,A
USGS,08162600,2002-06-30,776,A
USGS,08162600,2002-07-01,356,A
USGS,08162600,2002-07-02,292,A
USGS,08162600,2002-07-03,546,A
USGS,08162600,2002-07-04,301,A
USGS,08162600,2002-07-05,115,A
USGS,08162600,2002-07-06,58,A
USGS,08162600,2002-07-07,36,A
USGS,08162600,2002-07-08,26,A
USGS,08162600,2002-07-09,19,A
USGS,08162600,2002-07-10,17,A
USGS,08162600,2002-07-11,23,A
USGS,08162600,2002-07-12,24,A
USGS,08162600,2002-07-13,24,A
USGS,08162600,2002-07-14,22,A
USGS,08162600,2002-07-15,67,A
USGS,08162600,2002-07-16,1000,A
USGS,08162600,2002-07-17,1250,A
USGS,08162600,2002-07-18,640,A
USGS,08162600,2002-07-19,289,A
USGS,08162600,2002-07-20,150,A
USGS,08162600,2002-07-21,81,A
USGS,08162600,2002-07-22,55,A
USGS,08162600,2002-07-23,38,A
USGS,08162600,2002-07-24,33,A
USGS,08162600,2002-07-25,29,A
USGS,08162600,2002-07-26,26,A
USGS,08162600,2002-07-27,23,A
USGS,08162600,2002-07-28,21,A
USGS,08162600,2002-07-29,18,A
USGS,08162600,2002-07-30,17,A
USGS,08162600,2002-07-31,20,A
USGS,08162600,2002-08-01,16,A
USGS,08162600,2002-08-02,15,A
USGS,08162600,2002-08-03,17,A
USGS,08162600,2002-08-04,18,A
USGS,08162600,2002-08-05,23,A
USGS,08162600,2002-08-06,19,A
USGS,08162600,2002-08-07,18,A
USGS,08162600,2002-08-08,18,A
USGS,08162600,2002-08-09,19,A
USGS,08162600,2002-08-10,19,A
USGS,08162600,2002-08-11,16,A
USGS,08162600,2002-08-12,19,A
USGS,08162600,2002-08-13,17,A
USGS,08162600,2002-08-14,22,A
USGS,08162600,2002-08-15,36,A
USGS,08162600,2002-08-16,39,A
USGS,08162600,2002-08-17,66,A
USGS,08162600,2002-08-18,44,A
USGS,08162600,2002-08-19,23,A
USGS,08162600,2002-08-20,17,A
USGS,08162600,2002-08-21,17,A
USGS,08162600,2002-08-22,16,A
USGS,08162600,2002-08-23,14,A
USGS,08162600,2002-08-24,12,A
USGS,08162600,2002-08-25,19,A
USGS,08162600,2002-08-26,16,A
USGS,08162600,2002-08-27,13,A
USGS,08162600,2002-08-28,15,A
USGS,08162600,2002-08-29,17,A
USGS,08162600,2002-08-30,13,A
USGS,08162600,2002-08-31,12,A
USGS,08162600,2002-09-01,14,A
USGS,08162600,2002-09-02,15,A
USGS,08162600,2002-09-03,14,A
USGS,08162600,2002-09-04,12,A
USGS,08162600,2002-09-05,9.5,A
USGS,08162600,2002-09-06,10,A
USGS,08162600,2002-09-07,1710,A
USGS,08162600,2002-09-08,2320,A
USGS,08162600,2002-09-09,1140,A
USGS,08162600,2002-09-10,714,A
USGS,08162600,2002-09-11,444,A
USGS,08162600,2002-09-12,216,A
USGS,08162600,2002-09-13,115,A
USGS,08162600,2002-09-14,73.1,A
USGS,08162600,2002-09-15,359,A
USGS,08162600,2002-09-16,1280,A
USGS,08162600,2002-09-17,1710,A
USGS,08162600,2002-09-18,1430,A
USGS,08162600,2002-09-19,569,A
USGS,08162600,2002-09-20,311,A
USGS,08162600,2002-09-21,255,A
USGS,08162600,2002-09-22,119,A
USGS,08162600,2002-09-23,72,A
USGS,08162600,2002-09-24,50,A
USGS,08162600,2002-09-25,38.4,A
USGS,08162600,2002-09-26,33.1,A
USGS,08162600,2002-09-27,26.2,A
USGS,08162600,2002-09-28,18.5,A
USGS,08162600,2002-09-29,15.2,A
USGS,08162600,2002-09-30,17.3,A
USGS,08162600,2002-10-01,17.9,A
USGS,08162600,2002-10-02,17.3,A
USGS,08162600,2002-10-03,15.2,A
USGS,08162600,2002-10-04,19.6,A
USGS,08162600,2002-10-05,15,A
USGS,08162600,2002-10-06,15.9,A
USGS,08162600,2002-10-07,60,A
USGS,08162600,2002-10-08,142,A
USGS,08162600,2002-10-09,527,A
USGS,08162600,2002-10-10,1060,A
USGS,08162600,2002-10-11,363,A
USGS,08162600,2002-10-12,144,A
USGS,08162600,2002-10-13,75.1,A
USGS,08162600,2002-10-14,46.5,A
USGS,08162600,2002-10-15,31.7,A
USGS,08162600,2002-10-16,23.2,A
USGS,08162600,2002-10-17,21.3,A
USGS,08162600,2002-10-18,21.6,A
USGS,08162600,2002-10-19,18.9,A
USGS,08162600,2002-10-20,88.3,A
USGS,08162600,2002-10-21,277,A
USGS,08162600,2002-10-22,101,A
USGS,08162600,2002-10-23,287,A
USGS,08162600,2002-10-24,1620,A
USGS,08162600,2002-10-25,4130,A
USGS,08162600,2002-10-26,2440,A
USGS,08162600,2002-10-27,1580,A
USGS,08162600,2002-10-28,832,A
USGS,08162600,2002-10-29,2320,A
USGS,08162600,2002-10-30,1770,A
USGS,08162600,2002-10-31,537,A
USGS,08162600,2002-11-01,236,A
USGS,08162600,2002-11-02,132,A
USGS,08162600,2002-11-03,420,A
USGS,08162600,2002-11-04,5090,A
USGS,08162600,2002-11-05,6080,A
USGS,08162600,2002-11-06,3560,A
USGS,08162600,2002-11-07,1000,A
USGS,08162600,2002-11-08,355,A
USGS,08162600,2002-11-09,194,A
USGS,08162600,2002-11-10,124,A
USGS,08162600,2002-11-11,84.2,A
USGS,08162600,2002-11-12,60.4,A
USGS,08162600,2002-11-13,45.3,A
USGS,08162600,2002-11-14,39.7,A
USGS,08162600,2002-11-15,35.1,A
USGS,08162600,2002-11-16,33.1,A
USGS,08162600,2002-11-17,30.1,A
USGS,08162600,2002-11-18,24.9,A
USGS,08162600,2002-11-19,21.5,A
USGS,08162600,2002-11-20,23.7,A
USGS,08162600,2002-11-21,22.4,A
USGS,08162600,2002-11-22,19.5,A
USGS,08162600,2002-11-23,18.7,A
USGS,08162600,2002-11-24,19,A
USGS,08162600,2002-11-25,20.5,A
USGS,08162600,2002-11-26,54.6,A
USGS,08162600,2002-11-27,279,A
USGS,08162600,2002-11-28,110,A
USGS,08162600,2002-11-29,46.5,A
USGS,08162600,2002-11-30,28.2,A
USGS,08162600,2002-12-01,21,A
USGS,08162600,2002-12-02,17.8,A
USGS,08162600,2002-12-03,17.1,A
USGS,08162600,2002-12-04,17.4,A
USGS,08162600,2002-12-05,17.5,A
USGS,08162600,2002-12-06,18.2,A
USGS,08162600,2002-12-07,16.1,A
USGS,08162600,2002-12-08,14.7,A
USGS,08162600,2002-12-09,410,A
USGS,08162600,2002-12-10,1630,A
USGS,08162600,2002-12-11,583,A
USGS,08162600,2002-12-12,411,A
USGS,08162600,2002-12-13,781,A
USGS,08162600,2002-12-14,343,A
USGS,08162600,2002-12-15,153,A
USGS,08162600,2002-12-16,86.4,A
USGS,08162600,2002-12-17,62,A
USGS,08162600,2002-12-18,42,A
USGS,08162600,2002-12-19,35.7,A
USGS,08162600,2002-12-20,28.4,A
USGS,08162600,2002-12-21,25.1,A
USGS,08162600,2002-12-22,21.6,A
USGS,08162600,2002-12-23,25.7,A
USGS,08162600,2002-12-24,107,A
USGS,08162600,2002-12-25,109,A
USGS,08162600,2002-12-26,52,A
USGS,08162600,2002-12-27,31.9,A
USGS,08162600,2002-12-28,24.7,A
USGS,08162600,2002-12-29,20.6,A
USGS,08162600,2002-12-30,19.8,A
USGS,08162600,2002-12-31,21.9,A
USGS,08162600,2003-01-01,38.8,A
USGS,08162600,2003-01-02,37.3,A
USGS,08162600,2003-01-03,25,A
USGS,08162600,2003-01-04,19.8,A
USGS,08162600,2003-01-05,18.1,A
USGS,08162600,2003-01-06,18.3,A
USGS,08162600,2003-01-07,16.6,A
USGS,08162600,2003-01-08,15,A
USGS,08162600,2003-01-09,14.6,A
USGS,08162600,2003-01-10,15.2,A
USGS,08162600,2003-01-11,15.8,A
USGS,08162600,2003-01-12,293,A
USGS,08162600,2003-01-13,1860,A
USGS,08162600,2003-01-14,683,A
USGS,08162600,2003-01-15,243,A
USGS,08162600,2003-01-16,124,A
USGS,08162600,2003-01-17,68.2,A
USGS,08162600,2003-01-18,42.5,A
USGS,08162600,2003-01-19,29.2,A
USGS,08162600,2003-01-20,24.5,A
USGS,08162600,2003-01-21,27.7,A
USGS,08162600,2003-01-22,27.4,A
USGS,08162600,2003-01-23,21.5,A
USGS,08162600,2003-01-24,17.1,A
USGS,08162600,2003-01-25,16.3,A
USGS,08162600,2003-01-26,17.3,A
USGS,08162600,2003-01-27,33,A
USGS,08162600,2003-01-28,33.7,A
USGS,08162600,2003-01-29,25.3,A
USGS,08162600,2003-01-30,22.3,A
USGS,08162600,2003-01-31,19.8,A
USGS,08162600,2003-02-01,20.6,A
USGS,08162600,2003-02-02,22.1,A
USGS,08162600,2003-02-03,18.7,A
USGS,08162600,2003-02-04,16.1,A
USGS,08162600,2003-02-05,15.1,A
USGS,08162600,2003-02-06,15.8,A
USGS,08162600,2003-02-07,20,A
USGS,08162600,2003-02-08,18.9,A
USGS,08162600,2003-02-09,17.4,A
USGS,08162600,2003-02-10,17.1,A
USGS,08162600,2003-02-11,15.9,A
USGS,08162600,2003-02-12,14.7,A
USGS,08162600,2003-02-13,14.5,A
USGS,08162600,2003-02-14,16.3,A
USGS,08162600,2003-02-15,139,A
USGS,08162600,2003-02-16,415,A
USGS,08162600,2003-02-17,157,A
USGS,08162600,2003-02-18,63.4,A
USGS,08162600,2003-02-19,42,A
USGS,08162600,2003-02-20,34.3,A
USGS,08162600,2003-02-21,82.1,A
USGS,08162600,2003-02-22,209,A
USGS,08162600,2003-02-23,106,A
USGS,08162600,2003-02-24,48.2,A
USGS,08162600,2003-02-25,33.5,A
USGS,08162600,2003-02-26,29.6,A
USGS,08162600,2003-02-27,28.1,A
USGS,08162600,2003-02-28,24.1,A
USGS,08162600,2003-03-01,23.1,A
USGS,08162600,2003-03-02,24.4,A
USGS,08162600,2003-03-03,23,A
USGS,08162600,2003-03-04,20.5,A
USGS,08162600,2003-03-05,21.3,A
USGS,08162600,2003-03-06,24.5,A
USGS,08162600,2003-03-07,21.9,A
USGS,08162600,2003-03-08,19,A
USGS,08162600,2003-03-09,16.5,A
USGS,08162600,2003-03-10,14.9,A
USGS,08162600,2003-03-11,17.6,A
USGS,08162600,2003-03-12,19.4,A
USGS,08162600,2003-03-13,130,A
USGS,08162600,2003-03-14,241,A
USGS,08162600,2003-03-15,181,A
USGS,08162600,2003-03-16,860,A
USGS,08162600,2003-03-17,280,A
USGS,08162600,2003-03-18,110,A
USGS,08162600,2003-03-19,82.1,A
USGS,08162600,2003-03-20,44.7,A
USGS,08162600,2003-03-21,28.7,A
USGS,08162600,2003-03-22,22,A
USGS,08162600,2003-03-23,20.2,A
USGS,08162600,2003-03-24,24.1,A
USGS,08162600,2003-03-25,18.6,A
USGS,08162600,2003-03-26,16.4,A
USGS,08162600,2003-03-27,17.6,A
USGS,08162600,2003-03-28,20,A
USGS,08162600,2003-03-29,16,A
USGS,08162600,2003-03-30,13.4,A
USGS,08162600,2003-03-31,13,A
USGS,08162600,2003-04-01,13,A
USGS,08162600,2003-04-02,14.4,A
USGS,08162600,2003-04-03,13.9,A
USGS,08162600,2003-04-04,14,A
USGS,08162600,2003-04-05,14.7,A
USGS,08162600,2003-04-06,18,A
USGS,08162600,2003-04-07,18.2,A
USGS,08162600,2003-04-08,17.7,A
USGS,08162600,2003-04-09,15.8,A
USGS,08162600,2003-04-10,13.7,A
USGS,08162600,2003-04-11,14.3,A
USGS,08162600,2003-04-12,26.4,A
USGS,08162600,2003-04-13,13.9,A
USGS,08162600,2003-04-14,12.3,A
USGS,08162600,2003-04-15,12.8,A
USGS,08162600,2003-04-16,14.7,A
USGS,08162600,2003-04-17,15.3,A
USGS,08162600,2003-04-18,14.9,A
USGS,08162600,2003-04-19,14.2,A
USGS,08162600,2003-04-20,13.4,A
USGS,08162600,2003-04-21,12.8,A
USGS,08162600,2003-04-22,12.7,A
USGS,08162600,2003-04-23,16.1,A
USGS,08162600,2003-04-24,20.1,A
USGS,08162600,2003-04-25,28.6,A
USGS,08162600,2003-04-26,21,A
USGS,08162600,2003-04-27,16.9,A
USGS,08162600,2003-04-28,16.5,A
USGS,08162600,2003-04-29,16.9,A
USGS,08162600,2003-04-30,19.8,A
USGS,08162600,2003-05-01,16.7,A
USGS,08162600,2003-05-02,16.2,A
USGS,08162600,2003-05-03,20.6,A
USGS,08162600,2003-05-04,18,A
USGS,08162600,2003-05-05,21.9,A
USGS,08162600,2003-05-06,19.7,A
USGS,08162600,2003-05-07,17.2,A
USGS,08162600,2003-05-08,24.7,A
USGS,08162600,2003-05-09,22.1,A
USGS,08162600,2003-05-10,26.3,A
USGS,08162600,2003-05-11,23.3,A
USGS,08162600,2003-05-12,13.8,A
USGS,08162600,2003-05-13,13.7,A
USGS,08162600,2003-05-14,14.9,A
USGS,08162600,2003-05-15,12.1,A
USGS,08162600,2003-05-16,16.6,A
USGS,08162600,2003-05-17,14,A
USGS,08162600,2003-05-18,13.2,A
USGS,08162600,2003-05-19,16.7,A
USGS,08162600,2003-05-20,17.4,A
USGS,08162600,2003-05-21,17.7,A
USGS,08162600,2003-05-22,17.4,A
USGS,08162600,2003-05-23,14.8,A
USGS,08162600,2003-05-24,16.2,A
USGS,08162600,2003-05-25,15.3,A
USGS,08162600,2003-05-26,12.1,A
USGS,08162600,2003-05-27,12.7,A
USGS,08162600,2003-05-28,13.3,A
USGS,08162600,2003-05-29,21.9,A
USGS,08162600,2003-05-30,11.9,A
USGS,08162600,2003-05-31,23.6,A
USGS,08162600,2003-06-01,27.1,A
USGS,08162600,2003-06-02,26.6,A
USGS,08162600,2003-06-03,24.6,A
USGS,08162600,2003-06-04,27.3,A
USGS,08162600,2003-06-05,27.1,A
USGS,08162600,2003-06-06,133,A
USGS,08162600,2003-06-07,101,A
USGS,08162600,2003-06-08,60.4,A
USGS,08162600,2003-06-09,28.3,A
USGS,08162600,2003-06-10,20.9,A
USGS,08162600,2003-06-11,35.3,A
USGS,08162600,2003-06-12,29.5,A
USGS,08162600,2003-06-13,22.4,A
USGS,08162600,2003-06-14,18.7,A
USGS,08162600,2003-06-15,26.8,A
USGS,08162600,2003-06-16,30.4,A
USGS,08162600,2003-06-17,38.3,A
USGS,08162600,2003-06-18,34.7,A
USGS,08162600,2003-06-19,20.9,A
USGS,08162600,2003-06-20,16.7,A
USGS,08162600,2003-06-21,16.2,A
USGS,08162600,2003-06-22,9.68,A
USGS,08162600,2003-06-23,7.97,A
USGS,08162600,2003-06-24,7.12,A
USGS,08162600,2003-06-25,6.38,A
USGS,08162600,2003-06-26,9.3,A
USGS,08162600,2003-06-27,25.4,A
USGS,08162600,2003-06-28,51.3,A
USGS,08162600,2003-06-29,45.6,A
USGS,08162600,2003-06-30,38.5,A
USGS,08162600,2003-07-01,49.5,A
USGS,08162600,2003-07-02,158,A
USGS,08162600,2003-07-03,165,A
USGS,08162600,2003-07-04,331,A
USGS,08162600,2003-07-05,682,A
USGS,08162600,2003-07-06,872,A
USGS,08162600,2003-07-07,287,A
USGS,08162600,2003-07-08,134,A
USGS,08162600,2003-07-09,182,A
USGS,08162600,2003-07-10,123,A
USGS,08162600,2003-07-11,101,A
USGS,08162600,2003-07-12,197,A
USGS,08162600,2003-07-13,172,A
USGS,08162600,2003-07-14,91.4,A
USGS,08162600,2003-07-15,441,A
USGS,08162600,2003-07-16,3320,A
USGS,08162600,2003-07-17,4000,A
USGS,08162600,2003-07-18,1690,A
USGS,08162600,2003-07-19,534,A
USGS,08162600,2003-07-20,247,A
USGS,08162600,2003-07-21,133,A
USGS,08162600,2003-07-22,79.1,A
USGS,08162600,2003-07-23,55.7,A
USGS,08162600,2003-07-24,70.7,A
USGS,08162600,2003-07-25,197,A
USGS,08162600,2003-07-26,304,A
USGS,08162600,2003-07-27,126,A
USGS,08162600,2003-07-28,73.6,A
USGS,08162600,2003-07-29,52.6,A
USGS,08162600,2003-07-30,37.6,A
USGS,08162600,2003-07-31,40.9,A
USGS,08162600,2003-08-01,29.8,A
USGS,08162600,2003-08-02,25.5,A
USGS,08162600,2003-08-03,21.2,A
USGS,08162600,2003-08-04,18.2,A
USGS,08162600,2003-08-05,17.2,A
USGS,08162600,2003-08-06,17.1,A
USGS,08162600,2003-08-07,16.3,A
USGS,08162600,2003-08-08,15.6,A
USGS,08162600,2003-08-09,14.3,A
USGS,08162600,2003-08-10,18,A
USGS,08162600,2003-08-11,18.9,A
USGS,08162600,2003-08-12,18,A
USGS,08162600,2003-08-13,20.6,A
USGS,08162600,2003-08-14,33.1,A
USGS,08162600,2003-08-15,28.1,A
USGS,08162600,2003-08-16,25,A
USGS,08162600,2003-08-17,54.8,A
USGS,08162600,2003-08-18,33.4,A
USGS,08162600,2003-08-19,22.3,A
USGS,08162600,2003-08-20,20,A
USGS,08162600,2003-08-21,20.2,A
USGS,08162600,2003-08-22,19.2,A
USGS,08162600,2003-08-23,16.2,A
USGS,08162600,2003-08-24,14.5,A
USGS,08162600,2003-08-25,12.6,A
USGS,08162600,2003-08-26,11,A
USGS,08162600,2003-08-27,11.3,A
USGS,08162600,2003-08-28,13.4,A
USGS,08162600,2003-08-29,11.1,A
USGS,08162600,2003-08-30,9.77,A
USGS,08162600,2003-08-31,8.98,A
USGS,08162600,2003-09-01,15.5,A
USGS,08162600,2003-09-02,49.4,A
USGS,08162600,2003-09-03,52.1,A
USGS,08162600,2003-09-04,99.2,A
USGS,08162600,2003-09-05,160,A
USGS,08162600,2003-09-06,59.9,A
USGS,08162600,2003-09-07,25.9,A
USGS,08162600,2003-09-08,14.6,A
USGS,08162600,2003-09-09,13.5,A
USGS,08162600,2003-09-10,13.3,A
USGS,08162600,2003-09-11,17.2,A
USGS,08162600,2003-09-12,184,A
USGS,08162600,2003-09-13,146,A
USGS,08162600,2003-09-14,66.9,A
USGS,08162600,2003-09-15,86.7,A
USGS,08162600,2003-09-16,33.3,A
USGS,08162600,2003-09-17,23,A
USGS,08162600,2003-09-18,56,A
USGS,08162600,2003-09-19,97,A
USGS,08162600,2003-09-20,41,A
USGS,08162600,2003-09-21,1610,A
USGS,08162600,2003-09-22,2530,A
USGS,08162600,2003-09-23,760,A
USGS,08162600,2003-09-24,286,A
USGS,08162600,2003-09-25,130,A
USGS,08162600,2003-09-26,67.7,A
USGS,08162600,2003-09-27,41.6,A
USGS,08162600,2003-09-28,31.4,A
USGS,08162600,2003-09-29,24.3,A
USGS,08162600,2003-09-30,20.6,A
USGS,08162600,2003-10-01,17.4,A
USGS,08162600,2003-10-02,15.4,A
USGS,08162600,2003-10-03,14.7,A
USGS,08162600,2003-10-04,14.1,A
USGS,08162600,2003-10-05,14.1,A
USGS,08162600,2003-10-06,30.7,A
USGS,08162600,2003-10-07,31.2,A
USGS,08162600,2003-10-08,20.3,A
USGS,08162600,2003-10-09,21.8,A
USGS,08162600,2003-10-10,443,A
USGS,08162600,2003-10-11,475,A
USGS,08162600,2003-10-12,193,A
USGS,08162600,2003-10-13,93.6,A
USGS,08162600,2003-10-14,54.5,A
USGS,08162600,2003-10-15,36,A
USGS,08162600,2003-10-16,26.9,A
USGS,08162600,2003-10-17,24,A
USGS,08162600,2003-10-18,18,A e
USGS,08162600,2003-10-19,16,A e
USGS,08162600,2003-10-20,14,A e
USGS,08162600,2003-10-21,12,A e
USGS,08162600,2003-10-22,13.2,A
USGS,08162600,2003-10-23,14.2,A
USGS,08162600,2003-10-24,15.3,A
USGS,08162600,2003-10-25,17.1,A
USGS,08162600,2003-10-26,36.6,A
USGS,08162600,2003-10-27,62.7,A
USGS,08162600,2003-10-28,46.1,A
USGS,08162600,2003-10-29,27.1,A
USGS,08162600,2003-10-30,17.4,A
USGS,08162600,2003-10-31,16.1,A
USGS,08162600,2003-11-01,31.3,A
USGS,08162600,2003-11-02,27.5,A
USGS,08162600,2003-11-03,16.9,A
USGS,08162600,2003-11-04,13.8,A
USGS,08162600,2003-11-05,12.7,A
USGS,08162600,2003-11-06,11.8,A
USGS,08162600,2003-11-07,10.7,A
USGS,08162600,2003-11-08,10.2,A
USGS,08162600,2003-11-09,9.98,A
